age,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,Gender_Male,customer_type_disloyal Customer,type_of_travel_Personal Travel,customer_class_Eco,customer_class_Eco Plus
35,322,3,4,4,4,3,3,3,4,1,4,4,3,3,0,0,0,1,0,0,1,0
67,787,4,4,4,2,2,5,5,2,4,2,4,2,4,23,12,0,0,0,1,1,0
35,2825,3,2,2,2,5,3,2,3,3,3,1,3,1,0,5,0,0,0,0,0,0
12,544,2,2,2,2,5,2,5,3,3,3,3,3,5,1,0,0,0,0,1,1,0
27,1739,2,2,5,2,2,2,2,3,5,4,3,4,2,0,0,0,0,0,0,1,0
25,207,2,2,2,3,5,2,2,2,2,3,2,3,5,0,0,0,1,0,1,1,0
33,160,4,1,4,3,3,4,3,4,4,3,3,3,3,0,0,0,1,1,0,1,0
40,2329,3,4,3,1,3,1,1,3,3,1,1,2,1,0,0,0,1,0,1,0,1
51,300,2,5,2,3,2,4,5,5,2,5,5,5,5,0,0,0,0,0,1,1,0
25,1671,4,5,3,3,5,3,5,4,5,5,4,4,5,4,10,0,0,1,0,0,0
45,515,1,5,1,2,2,1,2,5,4,5,5,4,2,0,0,0,1,0,1,1,0
15,852,3,5,3,4,5,3,5,4,2,5,5,5,5,1,0,0,0,0,1,0,0
72,436,2,3,5,5,1,4,3,2,2,2,4,2,3,0,0,0,0,0,0,0,0
23,1258,2,3,3,3,2,2,2,2,2,3,3,3,2,0,5,0,1,0,0,1,0
30,502,1,1,1,2,5,1,5,3,1,2,4,2,5,0,0,0,1,1,0,1,0
9,1303,2,5,2,5,1,2,1,5,2,4,3,4,1,2,0,0,0,0,1,1,0
63,134,3,0,3,2,4,3,4,4,3,4,5,4,5,1,0,0,0,0,1,0,1
57,1592,2,4,2,3,2,2,2,5,2,4,5,4,2,3,0,0,1,0,1,1,0
27,719,3,1,3,3,3,3,3,3,2,3,4,3,3,0,0,0,1,0,1,1,0
16,1750,4,4,4,2,5,4,5,4,1,2,4,1,5,0,0,0,1,0,1,1,0
38,725,1,1,1,4,4,1,4,4,4,4,3,4,4,0,0,0,1,0,1,1,0
20,301,2,5,2,2,2,2,2,4,5,4,4,4,2,0,0,0,0,0,1,1,0
48,1609,2,5,5,5,2,3,3,2,2,2,4,2,1,0,0,0,1,0,0,0,0
35,406,2,2,2,3,4,2,4,4,5,4,4,5,4,0,0,0,1,1,0,0,0
65,1235,2,1,2,4,3,2,4,1,2,1,3,1,3,0,0,0,0,0,1,1,0
37,337,3,4,3,2,2,3,1,3,3,4,4,4,2,0,0,0,1,0,1,1,0
26,2288,3,1,3,3,3,3,3,3,1,2,1,3,3,0,2,0,0,0,0,0,0
48,1117,2,5,3,4,5,5,4,4,3,3,3,4,3,29,0,0,0,0,1,1,0
20,675,4,4,4,4,3,4,3,4,5,3,1,4,3,0,1,0,1,1,0,1,0
37,526,2,2,2,3,5,2,2,4,5,3,3,4,5,0,0,0,1,1,0,1,0
43,1131,3,4,3,4,2,4,5,2,3,2,4,2,5,0,0,0,0,0,1,1,0
38,862,2,2,2,2,3,2,3,5,4,4,3,4,3,11,0,0,1,1,0,0,0
17,305,2,2,2,3,4,2,4,3,4,3,3,2,4,0,0,0,0,0,1,0,1
34,821,3,3,3,3,4,3,4,4,2,3,1,2,4,0,0,0,0,1,0,1,0
28,1197,4,4,4,4,4,4,4,2,5,3,4,3,4,3,0,0,1,1,0,1,0
57,628,2,5,2,3,5,2,5,3,5,4,5,4,5,6,6,0,1,0,1,1,0
48,1182,1,4,1,1,4,4,4,2,1,2,3,2,4,0,0,0,0,0,1,1,0
19,328,3,0,3,4,1,3,1,1,4,4,3,4,1,12,1,0,1,0,1,1,0
43,516,3,4,4,4,4,3,4,3,3,3,4,3,2,0,6,0,0,0,0,1,0
61,207,1,1,1,1,3,2,3,1,1,1,3,1,4,0,0,0,0,0,0,0,0
29,834,3,3,3,1,3,3,3,4,4,4,3,3,3,0,0,0,1,1,0,1,0
55,1481,3,3,3,3,1,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,0
8,408,4,3,4,4,4,4,4,3,4,3,2,4,4,0,8,0,0,0,1,1,0
9,239,4,2,4,4,2,4,2,3,2,4,3,4,2,0,0,0,1,0,1,1,0
24,516,2,1,3,1,2,2,4,3,5,3,2,4,2,0,0,0,1,0,0,1,0
32,1615,4,2,2,2,4,3,4,4,5,4,2,3,4,0,0,0,0,0,0,0,0
22,944,1,4,4,4,1,1,2,2,2,4,3,4,1,11,10,0,1,0,0,0,1
50,472,2,3,5,5,3,2,3,4,1,4,4,3,3,14,10,0,1,0,0,1,0
64,192,2,4,2,3,3,4,5,3,2,3,5,3,3,0,2,0,1,0,1,0,0
14,295,2,4,2,3,2,2,1,5,3,4,3,5,2,0,1,0,0,0,1,1,0
27,422,1,1,1,3,3,1,3,3,3,5,3,5,3,0,7,0,0,1,0,0,0
32,1242,1,4,1,3,4,1,4,3,4,4,3,5,4,19,0,0,1,0,1,1,0
31,74,3,4,3,4,3,3,3,3,5,3,2,3,3,0,0,0,0,0,1,1,0
33,334,3,4,3,1,3,3,3,3,5,4,4,5,3,5,0,0,1,0,1,1,0
53,409,2,5,5,5,2,2,2,3,2,3,2,4,2,0,0,0,1,0,0,0,1
26,1635,3,4,3,3,5,3,3,4,4,4,4,4,5,9,12,0,1,0,1,1,0
55,486,2,4,2,3,5,5,4,4,2,4,3,4,3,0,0,0,0,0,1,1,0
25,541,2,2,2,2,2,1,3,4,4,2,2,3,2,0,0,0,1,0,0,0,1
39,1175,3,2,2,2,3,3,3,3,4,3,4,4,3,0,0,0,1,0,0,1,0
16,552,4,5,5,3,2,5,2,5,4,4,4,3,2,0,0,0,1,0,1,1,0
68,328,3,4,3,4,1,3,1,1,2,4,2,4,1,0,0,0,1,0,1,1,0
45,369,1,0,0,3,3,3,3,3,0,3,4,3,3,0,0,0,1,0,0,0,0
42,459,3,0,3,2,4,3,4,3,5,2,4,4,4,0,5,0,0,1,0,1,0
53,1074,1,4,2,5,4,4,5,1,2,1,4,1,5,0,0,0,0,0,1,1,0
47,577,2,3,3,3,5,2,3,2,2,2,1,2,2,9,11,0,0,0,0,1,0
56,356,2,5,2,2,1,2,1,5,3,4,5,4,1,0,9,0,1,0,1,1,0
40,266,1,4,1,4,2,1,2,1,4,4,1,4,2,0,0,0,1,0,1,1,0
7,197,4,4,4,4,4,4,4,4,4,5,3,4,4,0,0,0,1,0,1,0,1
57,1144,4,4,4,4,1,4,1,1,2,3,3,4,1,0,0,0,1,1,0,0,0
39,417,3,3,3,1,4,3,4,5,5,5,5,5,4,8,4,0,1,1,0,0,0
47,181,3,1,1,1,3,4,4,2,2,3,4,2,3,0,0,0,1,0,0,0,0
36,1391,3,3,3,4,1,3,1,4,3,4,4,3,1,4,0,0,1,1,0,1,0
26,723,3,3,3,2,5,3,5,3,5,4,5,5,5,8,0,0,1,1,0,0,0
19,867,3,4,3,3,2,3,2,4,3,5,1,5,2,0,0,0,0,0,1,1,0
21,558,3,5,3,5,2,3,2,5,2,5,5,5,2,0,7,0,0,0,1,1,0
30,761,3,4,4,3,1,4,1,2,5,4,4,3,1,0,0,0,1,1,0,1,0
17,67,1,5,1,4,2,1,2,4,4,4,4,4,2,3,11,0,0,0,1,1,0
24,1250,1,4,1,4,1,1,5,2,1,4,1,4,1,0,0,0,1,0,0,1,0
48,867,1,1,1,3,3,1,1,2,4,4,4,4,3,0,0,0,1,1,0,1,0
70,456,3,4,3,1,2,4,5,2,3,2,4,2,3,0,0,0,0,0,1,1,0
29,2253,3,4,3,3,2,3,5,3,4,4,3,5,2,12,0,0,0,0,1,1,0
57,1371,4,3,4,4,4,4,4,3,4,3,4,3,1,0,0,0,0,0,1,0,1
15,589,2,4,2,4,3,2,3,4,5,5,4,5,3,0,4,0,1,0,1,1,0
59,594,2,5,2,5,2,2,2,4,3,3,4,3,2,0,0,0,1,0,0,1,0
23,891,1,1,1,3,1,5,5,5,2,3,5,3,5,0,0,0,0,1,0,1,0
43,358,3,5,3,5,5,4,5,4,3,4,5,4,3,0,0,0,0,0,1,1,0
35,604,3,1,2,2,3,3,3,3,2,3,3,3,3,0,0,0,0,0,0,1,0
20,305,4,0,4,1,4,4,4,2,2,4,3,2,4,0,0,0,1,1,0,1,0
28,293,2,2,2,3,5,2,5,4,2,4,3,5,5,4,0,0,0,1,0,0,0
68,1072,4,5,4,3,4,5,5,4,4,4,3,4,4,18,0,0,0,0,1,1,0
33,846,1,5,5,5,1,2,1,4,5,3,4,4,1,12,8,0,0,0,0,0,1
55,342,3,4,3,1,2,4,5,3,3,3,5,3,3,11,4,0,0,0,1,1,0
55,2104,3,2,2,2,5,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
30,1501,1,5,5,5,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0
7,1028,1,4,1,2,2,1,3,3,2,4,5,4,2,5,1,0,0,0,1,1,0
18,239,1,3,1,2,1,1,1,4,2,1,3,1,1,0,0,0,0,0,1,1,0
26,925,3,3,3,3,5,3,5,1,5,3,2,3,5,15,0,0,1,0,1,1,0
41,2165,1,4,1,4,1,1,1,3,3,4,5,5,1,0,0,0,0,0,1,1,0
50,646,2,3,3,3,5,4,3,3,2,3,3,3,4,0,0,0,0,0,0,1,0
57,250,2,5,2,5,4,2,4,5,4,5,4,5,4,0,0,0,1,0,1,1,0
60,1557,1,4,4,4,4,3,4,1,1,1,2,1,3,0,8,0,0,0,0,0,0
36,402,2,3,4,4,2,2,3,2,2,2,3,2,2,0,0,0,0,0,0,0,0
49,2402,3,5,2,3,4,3,2,4,2,4,3,4,4,0,0,0,0,0,1,1,0
45,620,4,2,4,4,2,4,2,1,5,3,1,4,2,0,0,0,0,1,0,1,0
22,946,2,1,1,1,2,2,2,2,2,3,1,3,2,0,3,0,1,0,0,0,0
25,2611,2,5,2,3,3,2,3,4,2,5,5,4,3,3,0,0,0,1,0,0,0
63,1117,1,4,1,4,3,1,3,3,4,4,4,5,3,0,0,0,1,0,1,1,0
51,399,3,5,3,3,4,5,5,4,3,4,4,4,3,0,0,0,0,0,1,1,0
37,533,1,5,1,2,1,1,1,5,5,5,3,5,1,21,5,0,0,0,1,1,0
67,588,2,5,5,5,2,2,2,2,2,2,4,2,4,0,0,0,0,0,0,1,0
12,813,1,1,1,3,4,1,2,4,5,2,2,4,4,0,0,0,0,0,1,1,0
45,590,3,5,3,1,5,3,5,5,5,4,4,4,5,25,12,0,1,0,1,1,0
35,1460,3,2,2,2,5,3,3,3,4,3,4,3,2,0,0,0,0,0,0,0,0
53,486,1,4,4,4,1,1,1,2,3,3,2,3,1,0,0,0,1,0,0,1,0
27,1020,2,1,1,5,3,1,3,3,3,4,3,5,3,0,0,0,1,1,0,0,0
36,1091,3,2,2,3,2,2,2,2,3,3,4,3,2,0,0,0,1,1,0,0,0
36,236,4,4,4,2,4,4,4,5,4,4,4,5,4,7,0,0,0,1,0,0,0
37,329,3,5,3,3,5,3,2,2,3,2,5,4,5,5,0,0,1,1,0,1,0
50,1979,3,4,3,4,2,3,5,1,3,3,2,4,2,0,0,0,1,0,1,1,0
48,2072,3,4,3,5,3,3,3,3,5,4,5,5,3,0,0,0,1,0,1,1,0
25,1069,2,4,2,5,5,2,5,3,2,4,4,5,5,16,0,0,0,1,0,0,0
53,413,3,5,3,4,5,5,5,5,3,5,3,5,5,9,11,0,0,0,1,1,0
57,321,4,5,5,4,4,2,4,2,5,2,3,2,5,0,0,0,0,0,1,1,0
36,606,2,3,3,3,2,2,2,2,1,2,2,3,2,0,4,0,0,0,0,0,1
35,689,2,2,2,3,2,2,2,5,2,2,4,1,2,0,4,0,1,1,0,1,0
37,989,2,2,2,3,5,2,2,4,5,3,2,3,5,0,0,0,0,1,0,0,1
46,2475,1,5,1,3,1,3,3,2,4,5,3,5,3,0,4,0,1,0,1,0,0
15,78,3,1,3,3,4,3,4,1,4,4,2,3,4,0,0,0,0,0,1,1,0
37,332,2,3,4,3,2,2,2,4,2,4,1,4,2,0,0,0,1,0,0,1,0
24,408,1,4,1,2,3,1,3,2,3,5,5,2,3,0,0,0,0,0,1,1,0
39,175,2,2,2,4,5,2,1,4,5,4,2,4,5,14,10,0,0,1,0,0,0
38,1257,4,4,4,3,1,4,2,1,5,3,4,4,1,1,5,0,1,1,0,1,0
33,404,4,5,4,4,5,4,5,5,5,4,5,4,5,0,0,0,1,0,1,1,0
22,853,2,2,3,2,2,3,2,2,4,2,4,3,2,0,0,0,0,0,1,1,0
23,631,2,3,2,2,3,2,3,5,4,5,2,2,3,0,0,0,0,0,1,1,0
41,1199,1,1,1,3,5,1,5,3,3,3,2,3,5,3,3,0,1,0,1,1,0
40,190,4,4,4,3,2,4,2,5,4,5,5,5,2,1,9,0,1,0,1,1,0
42,581,4,5,4,3,3,4,4,2,4,2,3,2,3,0,0,0,0,0,1,1,0
57,550,4,2,4,4,3,4,3,1,3,4,1,3,3,0,0,0,1,0,1,1,0
26,501,3,4,4,1,2,4,2,5,3,4,5,4,2,0,3,0,1,1,0,0,0
55,1020,3,4,4,4,4,3,3,3,3,3,1,3,3,0,8,0,0,0,0,1,0
17,646,3,4,3,4,4,3,4,3,1,4,4,3,4,0,0,0,1,1,0,1,0
67,752,3,4,3,5,1,3,1,4,5,5,4,4,1,0,5,0,1,0,1,1,0
34,393,1,1,1,1,1,3,4,1,1,1,3,1,3,0,0,0,0,0,0,0,0
30,508,2,5,2,2,4,2,4,5,2,3,5,2,4,0,0,0,1,1,0,1,0
36,447,2,2,2,4,1,2,1,4,3,5,5,5,1,7,0,0,0,1,0,0,0
20,164,2,0,2,3,2,2,2,3,4,4,4,5,2,0,1,0,1,1,0,1,0
37,1024,2,2,2,3,5,2,5,3,4,4,3,4,5,9,0,0,1,1,0,0,1
45,524,1,4,1,5,4,1,4,1,5,2,4,2,4,4,7,0,1,1,0,1,0
9,192,2,4,2,1,4,2,4,3,2,5,3,4,4,0,0,0,0,0,1,0,1
52,1838,3,4,2,1,2,4,5,1,2,1,3,1,5,1,5,0,0,0,1,1,0
69,1235,3,5,3,3,3,3,3,5,3,1,2,1,3,0,12,0,1,0,1,0,1
25,867,1,4,1,1,3,1,3,3,1,3,4,4,3,0,0,0,0,0,1,1,0
62,2248,2,4,2,1,3,4,4,3,2,2,5,3,5,0,0,0,0,0,1,1,0
7,469,3,3,3,4,4,3,4,4,2,2,3,1,4,14,11,0,0,0,1,1,0
32,748,3,3,3,3,2,3,2,2,5,2,5,3,2,9,8,0,0,1,0,0,1
50,2466,4,5,5,5,5,4,4,4,4,4,2,4,4,4,0,0,1,0,0,0,0
37,342,1,1,1,3,3,1,1,5,3,4,5,5,3,0,0,0,0,1,0,0,0
37,525,1,0,0,4,3,3,4,4,0,4,4,4,1,17,6,0,0,0,0,0,0
39,2496,3,5,3,1,4,3,4,3,5,5,2,2,4,0,0,0,0,0,1,0,1
54,599,2,1,2,1,5,4,3,2,2,2,3,2,3,0,0,0,0,0,0,0,0
25,448,1,0,1,3,3,1,3,4,3,4,5,4,3,0,9,0,0,1,0,0,0
42,563,2,2,2,2,2,2,2,2,2,4,1,4,2,0,1,0,1,0,0,1,0
21,134,2,4,1,4,1,1,1,2,2,3,1,3,1,0,0,0,0,1,0,1,0
7,1576,3,4,3,2,3,3,3,4,3,3,4,5,3,0,0,0,0,0,1,1,0
64,1192,3,4,3,3,4,5,4,4,3,4,5,4,3,0,0,0,0,0,1,1,0
25,628,2,2,2,3,1,2,1,1,4,4,1,3,1,3,0,0,0,1,0,0,1
70,2077,2,3,2,4,5,2,1,4,4,2,2,4,5,14,7,0,1,0,1,0,1
17,1069,2,5,2,2,4,2,4,5,5,5,3,4,4,0,4,0,0,0,1,1,0
25,517,4,0,4,2,3,4,3,3,2,4,3,4,3,0,0,0,0,1,0,0,0
25,404,3,4,3,2,1,3,1,3,5,4,5,4,1,10,5,0,1,0,1,1,0
23,222,1,1,1,4,4,1,2,3,2,3,2,3,4,0,0,0,0,1,0,1,0
49,67,2,5,2,1,5,4,5,5,2,5,4,5,3,0,0,0,0,0,1,1,0
17,985,2,5,2,5,5,2,5,4,4,5,4,5,5,7,8,0,0,0,1,1,0
59,277,2,2,2,3,2,2,2,4,4,4,3,4,2,2,1,0,0,1,0,0,0
25,547,2,3,2,3,1,2,1,4,1,3,4,2,1,0,0,0,0,1,0,1,0
24,1846,2,5,2,3,1,2,1,4,3,5,3,4,1,0,0,0,0,1,1,1,0
13,1290,3,3,3,3,4,3,4,4,2,2,1,3,4,0,0,0,0,1,0,1,0
35,404,3,5,3,2,3,3,3,5,3,3,2,1,3,0,1,0,0,0,1,1,0
64,114,4,1,4,4,4,4,4,2,3,3,1,4,4,0,0,0,1,0,1,1,0
19,862,3,4,3,2,3,3,3,3,2,4,4,5,3,1,0,0,0,0,1,1,0
61,500,2,1,2,2,1,1,1,5,2,5,4,5,3,0,0,0,0,0,1,1,0
29,2248,3,1,1,1,3,3,3,1,4,2,3,3,3,6,0,0,0,0,0,0,1
35,1188,3,3,3,5,3,3,3,3,2,4,3,5,3,0,2,0,0,1,0,0,0
35,342,2,2,2,4,1,2,1,3,5,5,3,5,1,4,1,0,0,1,0,0,0
36,882,3,3,3,3,2,3,2,4,5,4,5,5,2,0,0,0,1,1,0,0,0
66,425,3,2,2,2,3,3,3,3,3,4,1,3,3,0,0,0,1,0,0,1,0
24,1609,2,5,2,4,1,2,1,3,2,5,4,4,1,0,0,0,0,0,1,1,0
16,1276,2,2,2,4,2,2,3,2,5,2,2,3,2,9,8,0,0,0,1,1,0
66,1919,2,3,3,3,2,2,2,3,2,4,4,4,2,17,7,0,1,0,0,1,0
48,547,2,4,2,2,3,2,4,1,4,4,4,4,3,0,0,0,1,0,1,1,0
22,554,4,4,4,1,2,4,4,3,4,4,5,5,2,0,0,0,1,0,1,0,1
21,1619,3,0,3,4,1,3,1,4,4,3,2,3,1,17,6,0,0,1,0,0,0
48,501,3,1,3,4,4,4,3,5,3,5,2,5,4,0,0,0,0,0,1,0,1
31,552,3,0,3,1,3,3,3,5,2,5,4,4,3,0,0,0,1,0,1,1,0
25,1187,3,4,2,1,5,2,5,5,3,3,5,5,5,0,0,0,0,0,1,1,0
34,300,2,3,2,2,1,2,4,4,3,5,5,1,1,0,0,0,1,1,0,1,0
49,838,3,3,3,1,2,3,2,4,5,2,4,3,2,0,0,0,1,1,0,1,0
64,448,4,5,3,3,3,2,1,3,3,4,2,3,4,6,0,0,0,0,1,0,1
43,835,2,3,4,3,2,2,2,1,2,4,1,3,2,1,12,0,1,0,0,1,0
38,209,2,0,2,4,3,2,3,5,3,1,1,4,3,0,5,0,0,1,0,1,0
48,285,2,5,2,3,3,4,5,4,2,4,4,4,4,0,0,0,0,0,1,1,0
13,602,3,5,3,4,2,3,2,3,2,4,4,4,2,20,11,0,1,0,1,1,0
42,255,1,5,1,4,5,1,5,2,5,3,4,3,5,0,5,0,1,0,1,1,0
17,1074,3,3,3,4,2,3,2,1,2,3,4,3,2,21,11,0,0,1,0,1,0
69,347,4,5,5,3,2,5,5,3,5,3,4,3,5,0,0,0,0,0,1,1,0
36,391,2,3,3,3,2,2,2,1,4,3,4,3,2,0,0,0,1,0,0,1,0
9,758,3,4,2,3,5,2,4,4,1,4,3,4,5,0,0,0,0,0,1,1,0
65,2257,2,1,1,1,2,3,4,2,2,2,4,2,2,4,0,0,0,0,0,0,0
16,2846,1,2,2,2,4,4,1,3,3,2,2,3,4,0,0,0,1,0,0,0,0
43,2219,2,5,5,5,5,3,3,2,3,2,1,2,1,0,0,0,1,0,0,0,0
38,997,2,2,2,3,4,2,4,3,2,4,4,5,4,10,0,0,1,1,0,0,0
44,351,3,3,3,4,1,3,1,2,5,3,1,3,1,0,0,0,1,1,0,0,0
44,842,3,3,3,3,4,3,4,1,5,4,3,3,4,0,0,0,0,1,0,1,0
17,2125,2,4,2,2,1,2,1,1,4,2,3,4,1,0,0,0,1,0,1,1,0
30,1975,4,2,2,2,1,1,4,2,2,3,3,4,1,9,0,0,1,0,0,0,0
66,1723,2,5,2,5,1,2,1,4,2,5,5,4,1,0,0,0,1,0,1,1,0
25,522,3,5,5,5,3,3,2,4,4,3,2,3,3,0,0,0,1,0,0,0,1
21,220,1,4,1,3,1,1,1,1,3,3,4,3,1,0,0,0,1,0,1,1,0
49,304,3,4,3,3,3,5,5,1,3,1,5,1,3,0,1,0,0,0,1,1,0
24,990,2,2,2,3,1,2,1,3,3,5,3,5,1,0,0,0,0,1,0,1,0
55,990,3,4,4,3,4,4,5,1,4,1,5,1,5,0,1,0,0,0,1,1,0
24,1846,3,4,3,3,5,3,5,4,4,3,5,4,5,0,0,0,1,0,1,1,0
16,542,3,5,3,1,5,3,5,5,3,4,4,4,5,6,4,0,0,0,1,1,0
29,544,1,5,1,4,5,1,5,4,1,5,4,2,5,0,0,0,0,0,1,1,0
69,366,2,1,5,3,5,3,4,3,5,3,1,3,3,0,0,0,0,0,1,1,0
12,201,2,2,2,4,2,2,2,3,4,4,3,3,2,0,0,0,1,0,1,1,0
36,230,4,2,2,2,4,4,4,2,4,3,1,3,4,0,0,0,1,0,0,1,0
35,337,2,3,3,3,2,4,3,2,1,2,4,2,3,0,0,0,1,0,0,0,0
19,1849,3,1,3,4,4,3,4,4,4,4,4,3,4,0,0,0,1,0,1,1,0
36,528,4,1,4,4,2,4,2,2,3,4,4,4,2,0,0,0,1,1,0,1,0
23,1085,4,2,2,2,4,4,4,2,2,3,4,3,4,3,0,0,0,0,0,0,0
24,1009,1,2,1,3,3,1,4,2,2,3,2,3,3,0,0,0,0,1,0,0,0
70,859,3,5,3,1,3,5,4,5,3,5,3,5,3,0,0,0,0,0,1,1,0
24,235,3,4,3,3,5,3,5,3,5,5,5,5,5,12,9,0,1,1,0,1,0
45,270,3,5,3,3,2,3,2,4,3,4,4,4,5,0,0,0,0,0,1,1,0
29,868,2,2,2,3,3,2,5,1,5,3,4,4,3,0,0,0,0,1,0,1,0
45,201,2,4,2,3,1,4,3,2,2,5,4,2,3,0,0,0,0,0,1,1,0
48,184,2,3,3,3,2,2,2,1,2,3,4,3,2,0,0,0,1,0,0,1,0
21,451,4,5,4,4,4,4,4,4,5,5,1,5,4,0,4,0,1,0,1,1,0
13,433,2,4,2,2,2,2,2,3,4,5,3,4,2,0,0,0,0,0,1,1,0
7,130,3,4,0,2,3,0,3,5,4,3,3,5,3,11,11,0,1,0,1,0,1
61,872,3,3,3,3,4,3,2,5,3,5,3,5,1,0,0,0,0,0,1,0,0
26,2640,4,5,5,5,4,4,4,1,3,4,1,4,4,0,0,0,0,0,0,0,0
25,546,2,0,2,4,4,2,4,4,4,5,4,5,4,0,0,0,0,1,0,0,0
57,431,4,5,4,4,3,5,4,1,4,1,3,1,5,0,0,0,0,0,1,0,1
68,319,3,2,3,4,5,3,4,3,3,2,1,3,1,0,0,0,0,0,1,1,0
39,101,3,5,3,1,1,3,1,5,3,5,5,5,1,0,0,0,0,0,1,1,0
66,326,4,5,4,1,2,3,1,1,4,1,3,1,3,0,5,0,0,0,1,1,0
50,402,1,4,1,2,2,5,4,4,1,2,3,4,5,2,0,0,0,0,1,1,0
17,129,3,1,0,3,5,0,5,1,4,3,2,4,5,0,0,0,0,0,1,1,0
35,406,4,0,4,4,3,4,3,3,2,5,4,3,3,18,10,0,0,1,0,1,0
14,325,3,4,4,3,1,4,1,2,4,5,2,4,1,0,0,0,0,0,1,1,0
58,423,1,2,2,2,1,1,1,2,5,4,3,4,1,12,4,0,1,0,0,1,0
48,2875,1,5,5,5,1,3,3,1,1,1,3,1,3,0,0,0,1,0,0,0,0
47,1262,1,4,3,3,4,4,4,1,1,1,2,1,2,0,0,0,1,0,0,0,0
23,584,2,0,3,3,4,3,4,1,1,4,3,5,4,0,0,0,0,1,0,1,0
25,347,4,3,4,2,4,4,4,5,2,4,4,3,4,0,0,0,0,1,0,1,0
39,2402,3,4,3,2,5,3,5,4,5,4,4,5,5,0,0,0,0,0,1,1,0
36,447,2,1,2,2,3,2,3,3,4,3,2,2,3,0,0,0,0,1,0,1,0
37,331,3,2,2,2,3,3,3,4,3,3,2,3,3,13,0,0,0,0,0,1,0
38,296,3,3,3,4,3,3,2,5,4,4,4,4,3,0,0,0,1,1,0,0,0
60,954,3,4,3,2,3,4,5,5,3,5,5,5,5,0,0,0,0,0,1,1,0
39,1053,2,4,2,1,3,2,3,5,3,5,3,4,3,0,0,0,0,0,1,1,0
56,507,4,4,2,2,2,4,5,4,2,4,5,4,4,17,9,0,0,0,1,1,0
39,102,4,4,4,4,5,4,5,3,2,4,4,4,5,0,0,0,0,1,0,1,0
59,996,4,4,4,4,4,1,4,4,4,4,4,3,4,3,7,0,1,1,0,1,0
32,2007,3,5,3,1,4,3,4,5,3,4,3,5,4,0,0,0,0,0,1,1,0
20,346,1,3,2,1,4,2,4,1,2,5,2,5,4,1,0,0,0,1,0,1,0
79,163,2,3,3,3,3,2,3,4,4,3,3,3,3,0,0,0,1,0,0,1,0
17,192,4,1,4,3,3,4,1,4,3,3,1,4,3,14,3,0,1,0,1,1,0
26,758,3,5,3,1,4,3,4,4,5,3,1,4,4,0,0,0,1,0,1,1,0
26,102,3,5,3,2,5,3,5,4,4,5,3,2,5,0,0,0,0,0,1,1,0
33,406,3,3,3,2,1,3,3,4,2,5,3,5,1,0,0,0,0,1,0,0,0
33,184,4,2,2,2,4,3,4,3,2,4,3,3,2,0,0,0,0,0,0,0,0
34,397,3,3,3,5,4,3,4,5,4,5,4,4,4,0,0,0,1,1,0,0,0
48,399,2,5,2,1,2,2,2,3,3,5,5,5,2,27,12,0,1,0,1,1,0
38,590,1,5,1,3,5,1,5,3,5,4,4,5,5,0,0,0,1,0,1,1,0
9,253,3,4,3,3,2,3,2,4,3,4,4,4,2,0,0,0,1,0,1,0,1
26,265,1,4,1,3,1,1,1,3,4,4,1,4,1,0,6,0,1,1,0,1,0
8,213,3,3,3,1,4,3,4,4,3,4,3,5,4,2,0,0,0,0,1,1,0
15,594,2,1,2,1,5,2,3,3,1,1,1,1,5,0,0,0,1,0,1,1,0
55,1171,1,5,1,1,3,3,4,1,1,5,3,1,5,0,0,0,0,0,1,1,0
53,453,1,4,1,5,2,1,2,5,4,4,3,4,2,26,9,0,1,0,1,1,0
41,813,2,1,2,2,2,2,1,3,5,1,4,2,2,7,2,0,1,0,1,1,0
61,347,3,3,3,3,4,3,5,5,4,4,3,4,4,0,0,0,1,1,0,0,0
32,163,3,5,3,2,4,3,4,4,4,4,5,4,4,2,10,0,0,0,1,1,0
75,191,2,4,5,5,4,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0
58,3557,3,3,3,3,1,4,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0
17,1371,4,5,4,3,3,4,2,4,2,4,4,5,3,0,0,0,1,0,1,1,0
39,481,3,2,3,4,5,3,5,1,3,4,1,3,5,7,0,0,0,0,1,1,0
48,226,2,4,4,4,4,2,3,2,3,2,3,2,3,0,0,0,0,0,0,0,0
25,342,3,5,3,1,4,3,4,3,5,5,5,5,4,11,2,0,1,0,1,1,0
45,834,3,4,4,3,5,4,5,3,4,4,3,4,5,0,4,0,1,0,1,1,0
20,1518,1,5,5,5,1,1,1,3,2,2,2,2,1,0,11,0,0,0,0,0,0
51,587,1,4,0,3,3,4,2,5,0,3,1,5,3,0,0,0,0,0,1,1,0
33,413,2,1,2,3,5,2,1,2,2,4,3,4,5,0,0,0,0,0,1,1,0
48,618,1,5,1,1,5,5,5,2,1,2,3,2,5,0,0,0,0,0,1,1,0
